ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREFE,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
818,-46719698,-23484722,355030863000026,3550308005114,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,PIRITUBA,7028-9,RUA SANTA CRUZ DE LA SIERRA,1.000000,PIRITUBA,RUA LUIZ CARNEIRO 146
819,-46572413,-23554066,355030801000120,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,RODRIGUES BARBOSA,4022-3,RUA SEBASTIAO BARBOSA,333.000000,TATUAPE,PRACA BENTO MANOEL
820,-46756119,-23409486,355030861000019,3550308005243,62,PERUS,1,PERUS,Norte,Norte 1,VILA OPERARIA,6072-0,RUA RAPHAEL DI SANDRO,13.000000,PERUS,PROXIMO A ESTACAO DE PERUS
821,-46581594,-23478692,355030892000032,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,JARDIM BRASIL,7045-9,RUA PAULINO DE BRITO,770.000000,JD BRASIL,AV.JARDIM JAPAO
822,-46585232,-23504324,355030889000067,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MARIA,4031-2,RUA MOREIRA DE VASCONCELOS,196.000000,VL MARIA,PRACA DA ALEGRIA
823,-46598710,-23489869,355030882000152,3550308005066,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,BORGES,7054-8,RUA CRUZ DE MALTA,312.000000,RODRIGUES ALVES,RUA ELVIRA DE BORTOLE
824,-46621212,-23482782,355030870000140,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,AGUA FRIA,3031-7,RUA AURELIANO LEAL C GUATIAIA,S/N,AGUA FRIA,AV AGUA FRIA
825,-46671082,-23627488,355030815000001,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,PIRAQUARA,4083-5,RUA CRISTOVAO PEREIRA,1223.000000,CAMPO BELO,ATRAZ DO JUMBO
826,-46401704,-23595792,355030825000279,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,SANTA ETELVINA,4132-7,AV LUIS JOSE COSTA (LEANDRO),S/N,CID TIRADENTES COHAB,
827,-46436077,-23541074,355030847000081,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,ITAQUERA II,1370-6,RUA LAURA BOSS,,GUAIANASES,COHAB JOSE BONIFACIO
828,-46446799,-23596666,355030833000002,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM AUGUSTO,3155-0,RUA HELIODORO PAIVA,S/N,JARD M AUGUSTO,SAO MATEUS
829,-46623223,-23458754,355030881000114,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,TREMEMBE,4153-0,PC DONA MARIQUINHA SCIASCIA,S/N,TREMEMBE,
830,-46646974,-23547938,355030866000030,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,CONSOLACAO,1154-1,RUA MAJOR QUEDINHO,S/N,CONSOLACAO,PRACA ROOSEVELT
831,-46768505,-23630075,355030817000009,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO,1078-2,AV AMADEU DA SILVA SAMELLO,S/N,CAMPO LIMPO,TV ES CAMPO LIMPO
832,-46634617,-23584437,355030890000019,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VERGUEIRO,6048-8,RUA CONCEICAO VELOSO,S/N,VL MARIANA,RUA MANOEL PAIVA
833,-46681032,-23671185,355030816000026,3550308005172,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,VILA SAO PEDRO,6097-6,PC ALEXANDRE N AKSAKOF,777.000000,VL SAO PEDRO,ACHAR DOMINGOS BUENO
834,-46483622,-23588625,355030873000069,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,QUEBEDO E VASCONCELOS,4402-4,RUA QUEBEDO E VASCONCELOS,,SAO MATEUS,
835,-46534164,-23610510,355030872000153,3550308005159,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA REUNIDAS,7041-6,AV MORAIS COSTA,1050.000000,VL REUNIDAS,TV ES ORATORIO
836,-46715699,-23447272,355030842000143,3550308005188,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,PARADA DE TAIPAS,6380-0,RUA JOSE PIZZA,,PARADA DE TAIPAS,
837,-46749446,-23633241,355030817000145,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PARQUE ARARIBA,1070-7,RUA FRANCISCO SOARES,,PQ REGINA,ENTRE FRANCISCO SOARES
838,-46655545,-23511975,355030821000059,3550308005030,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,MARAMBAIA,3081-3,RUA MARAMBAIA,25.000000,CASA VERDE,PONTE DA CASA VERDE
839,-46494722,-23543354,355030805000083,3550308005149,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,VILA NHOCUNE,6066-6,RUA SAO VITORIO,79.000000,VL NHOCUNE,RUA DE SOUZA BANDEIRA
840,-46440060,-23549166,355030847000037,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,ZONA LESTE,6122-0,RUA ANTONIO CRESPO,S/N,COHAB II,E SABADO D'ANGELO
841,-46473895,-23534548,355030805000048,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,CIDADE A E CARVALHO,7050-5,RUA TALES DE MILETO,392.000000,CID A E CARVALHO,AV AGUIA DE HAIA
842,-46652829,-23640304,355030838000131,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,SANTA CATARINA,1076-6,RUA ALBA C JOAQUIM MORAIS,302.000000,STA CATARINA,JOAQUIM MORAES E JOAO B MENEZE
843,-46580632,-23570681,355030801000050,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,CONJ RESIDENCIAL DO BUTANTA,1114-2,RUA LUIS ANTONIO MARTINS,S/N,BUTANTA,PROXIMO INSTITUTO BUTANTA
844,-46439699,-23517732,355030874000031,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,PARQUE SONIA,3111-9,RUA INAJA GUACU,S/N,VL PROGRESSO,ENTRE R BEATRIZ MELO/F.SOUZA
845,-46709157,-23520173,355030848000058,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,ALTO DA LAPA,5030-0,RUA DOM JOAO V C SACADURA CABRAL,85.000000,ALTO DA LAPA,RUA AFONSO SARDINHA
846,-46486026,-23593747,355030873000062,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,RIBEIRAO DAS PEDRAS,3107-0,RUA ANGELO DE CANDIA,359.000000,JD NOVE DE JULHO,PARAL AV M BEI E AM RODRIGUES
847,-46668560,-23640963,355030815000065,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,CONJUNTO ASTOR,7008-4,RUA HELADE,S/N,VL STA CATARINA,ALBUQUERQUE MUNIS E STA CATARI
848,-46705164,-23610497,355030854000038,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,REAL PARQUE,1089-8,RUA BARAO DE MONTE MOR,166.000000,PAINEIRAS DO MORUMBI,RUA BARAO DE C.GERAIS
849,-46410916,-23585397,355030825000067,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB CIDADE TIRADENTES,1151-7,RUA PADRE ALDEMAR MOREIRA,S/N,STA ETELVINA,CONJ HAB CIDADE TIRADENTES
850,-46703850,-23536603,355030848000122,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,VILA IPOJUCA,6025-9,RUA SALVADOR CARUSO,705.000000,VL IPOJUCA,E FELIX DOS SANTOS
851,-46653437,-23642601,355030838000082,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,CIDADE LEONOR,6057-7,RUA TEJUPA,S/N,JABAQUARA,TV RUA VITORIANA
852,-46756360,-23618433,355030817000135,3550308005234,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM UMARIZAL,6077-1,AV ANACE,,JD UMARIZAL,TV AV DAS COLINAS
853,-46423773,-23497573,355030884000100,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,VILA CURUCA,3051-1,RUA IVOTURUCAIA,411.000000,VL CURUCA VELHA,SALAO DE FESTA NORDESTAO
854,-46436546,-23540297,355030847000080,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,CONJ RESIDENCIAL DE ITAQUERA,7115-3,RUA LAURA BOSSI C ALFREDO RICCI,S/N,ITAQUERA COHAB II,ARMANDO JAMAR E SILVIO BARBINI
855,-46684814,-23468647,355030811000229,3550308005123,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,JARDIM ANA MARIA,7125-0,RUA JAIRO PINTO ARAUJO,166.000000,JD ANA MARIA,CORREGO AGUA DAS PEDRAS
856,-46486189,-23598468,355030873000028,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATHEUS,1045-6,RUA JOAQUIM GOUVEIA FRANCO,173.000000,CID SAO MATHEUS,AVENIDA MATEO BEI
857,-46642809,-23558735,355030807000016,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,MARIA JOSE,6003-8,RUA MARIA JOSE C/ FORTALEZA,S/N,BELA VISTA,TV AV BRIG LUIZ ANTONIO
858,-46673429,-23613056,355030815000095,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,PIRAQUARA,7073-4,RUA OTAVIO TARQUINIO DE SOUZA,1319.000000,PIRAQUARA,GIL EANES E BARAO DO TRIUNFO
859,-46694052,-23776081,355030830000643,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD. NOVO HORIZONTE,1174-6,RUA LUAR DE LAGRIMAS,S/N,JD NOVO HORIZONTE,
860,-46737207,-23794764,355030855000092,3550308005300,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,RECANTO CAMPO BELO,4188-2,RUA MARIA DA COSTA BEZERRA,,PARELHEIROS,
861,-46572305,-23453056,355030839000084,3550308005136,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,CONJUNTO JOVA RURAL,1190-8,RUA ARI DA ROCHA MIRANDA,S/N,VL NOVA GALVAO,JOAO CAVALCANTE E ANT JERCIO M
862,-46497429,-23502402,355030818000174,3550308005138,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA CISPER,6069-0,RUA JOSE GOMES FARIA,23.000000,VL CISPER,RUA LUIZ IMPERADOR
863,-46477692,-23607921,355030873000048,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,FEIRA DA ECONOMIA SOLIDARIA,7270-2,AV MATEO BEI,3164.000000,SAO MATEUS,RUA DOUTOR EDMUR WHITAKER
864,-46684112,-23529744,355030860000092,3550308005055,61,PERDIZES,8,LAPA,Oeste,Oeste,VILA POMPEIA,6043-7,RUA MIN FERREIRA ALVES C/ TUCUNA,340.000000,VL POMPEIA,AV. POMPEIA
865,-46448939,-23506183,355030887000199,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA JACUI,1171-1,RUA TEJUGUACU,S/N,VL JACUI,
866,-46642917,-23591337,355030890000095,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,GANDAVO,6013-5,RUA GANDAVO C/ NAPOLEAO DE BARROS,S/N,VL MARIANA,VILA CLEMENTINO
867,-46715251,-23451225,355030863000172,3550308005114,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,JARDIM JOSE MARIA,1197-5,RUA SALTO DE ITARARE,S/N,JD JOSE MARIA,
868,-46435878,-23554770,355030847000061,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,COHAB III,3095-3,RUA FREI ANTONIO FAGGIANO,41.000000,ITAQUERA,RUA ANTONIO CAPUZZI
869,-46399770,-23591591,355030825000125,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES,7198-6,RUA CRISTIANO LOBE,,CID TIRADENTES COHAB,RUAS 24-G E 28-G
870,-46594143,-23518961,355030889000121,3550308005033,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA ELZA,6014-3,RUA ANDARAI,755.000000,VL MARIA,RUA AMAMBAI
871,-46652726,-23568436,355030845000161,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FERNAO CARDIM,4156-4,RUA FERNAO CARDIM,S/N,CERQUEIRA CESAR,AL JOAQUIM E DE LIMA
872,-46748739,-23474160,355030863000210,3550308005113,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,JARDIM SANTA MONICA,5181-0,AV SANTA MONICA,,JARDIM SANTA MONICA,AV DR FELIPE PINEL
873,-46776343,-23575288,355030867000252,3550308005182,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,AURIFLAMA,7078-5,RUA DR VIRGILIO ALVIN FRANCO,10.000000,JD D ABRIL,RV RAPOSO TAVARES KM 16
874,-46488307,-23520148,355030864000031,3550308005143,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,BURGO PAULISTA,7057-2,RUA JOAO JOSE DE QUEIROZ,595.000000,SAO FRANCISCO,ES VELHA MOGI DAS CRUZES 2632
875,-46484220,-23589447,355030873000103,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,PERUS,6151-4,RUA ANTONIO BARTOLOMEU,S/N,VL PERUS,
876,-46383384,-23509584,355030836000032,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM NELIA,7127-7,RUA ANASTACIO TRANCOSO,S/N,JD NELIA,
877,-46536290,-23522636,355030859000071,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,MIRANDINHA,3043-0,RUA MIRANDINHA,399.000000,PENHA,AV AMADOR BUENO DA VEIGA-712
878,-46625252,-23592852,355030890000053,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CHACARA KLABIM,3145-3,RUA VOLTAIRE C/ PEDRO NICOLE,S/N,JD VL MARIANA,AV PREF FABIO PRADO
879,-46610849,-23609187,355030827000078,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,CERRACAO,4025-8,RUA LINO GUEDES,109.000000,MOINHO VELHO,ALTURA DA VERGUEIRO 7450
880,-46450426,-23602582,355030833000022,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD.BOA ESPERANCA,5171-3,RUA IGUPIARA,S/N,JD BOA ESPERANCA,
